"Id","Sales"
12293,5519.40
12294,6886.80
12295,6886.80
12296,6371.65
12297,6577.90
12298,6929.41
12299,6577.90
12300,7848.05
12301,7848.05
12302,6929.41
12303,86.09
12304,6929.41
12305,6577.90
12306,6577.90
12307,6371.65
12308,6371.65
12309,6886.80
12310,6371.65
12311,6886.80
12312,6577.90
12313,86.09
12314,6929.41
12315,7848.05
12316,6886.80
12317,5519.40
12318,6886.80
12319,86.09
12320,6886.80
12321,6577.90
12322,86.09
12323,7848.05
12324,6371.65
12325,6577.90
12326,6886.80
12327,5519.40
12328,86.09
12329,86.09
12330,6577.90
12331,5519.40
12332,5519.40
12333,6886.80
12334,6577.90
12335,6371.65
12336,6577.90
12337,86.09
12338,6371.65
12339,86.09
12340,7848.05
12341,86.09
12342,5519.40
12343,6371.65
12344,86.09
12345,6886.80
12346,7848.05
12347,6371.65
12348,6577.90
12349,86.09
12350,86.09
12351,6371.65
12352,86.09
12353,6371.65
12354,7848.05
12355,6929.41
12356,6577.90
12357,7848.05
12358,6886.80
12359,6886.80
12360,86.09
12361,6929.41
12362,86.09
12363,7848.05
12364,6929.41
12365,6577.90
12366,7848.05
12367,6929.41
12368,86.09
12369,5519.40
12370,7848.05
12371,86.09
12372,6577.90
12373,6577.90
12374,5519.40
12375,6886.80
12376,6886.80
12377,5519.40
12378,5519.40
12379,6371.65
12380,6577.90
12381,6371.65
12382,7848.05
12383,6371.65
12384,6886.80
12385,6929.41
12386,6886.80
12387,6371.65
12388,7848.05
12389,6577.90
12390,6886.80
12391,6886.80
12392,7848.05
12393,6929.41
12394,6886.80
12395,6371.65
12396,6577.90
12397,6886.80
12398,86.09
12399,7848.05
12400,86.09
12401,5519.40
12402,7848.05
12403,7848.05
12404,86.09
12405,5519.40
12406,86.09
12407,86.09
12408,6371.65
12409,6886.80
12410,6929.41
12411,5519.40
12412,6886.80
12413,6577.90
12414,5519.40
12415,6577.90
12416,5519.40
12417,5519.40
12418,6929.41
12419,5519.40
12420,6929.41
12421,86.09
12422,6886.80
12423,6577.90
12424,6577.90
12425,6577.90
12426,6886.80
12427,6886.80
12428,7848.05
12429,6886.80
12430,6886.80
12431,5519.40
12432,86.09
12433,6577.90
12434,7848.05
12435,5519.40
12436,86.09
12437,5519.40
12438,86.09
12439,5519.40
12440,6577.90
12441,6577.90
12442,6371.65
12443,7848.05
12444,6577.90
12445,86.09
12446,86.09
12447,7848.05
12448,86.09
12449,7848.05
12450,86.09
12451,6929.41
12452,5519.40
12453,86.09
12454,5519.40
12455,86.09
12456,6577.90
12457,6886.80
12458,7848.05
12459,7848.05
12460,6886.80
12461,5519.40
12462,6371.65
12463,5519.40
12464,6577.90
12465,7848.05
12466,7848.05
12467,6371.65
12468,86.09
12469,6577.90
12470,86.09
12471,86.09
12472,86.09
12473,7848.05
12474,6371.65
12475,6929.41
12476,6929.41
12477,5519.40
12478,5519.40
12479,7848.05
12480,5519.40
12481,6577.90
12482,5519.40
12483,6886.80
12484,86.09
12485,7848.05
12486,6929.41
12487,6929.41
12488,6886.80
12489,86.09
12490,5519.40
12491,7848.05
12492,6371.65
12493,86.09
12494,6929.41
12495,6371.65
12496,86.09
12497,7848.05
12498,6929.41
12499,6929.41
12500,6886.80
12501,6886.80
12502,6929.41
12503,6371.65
12504,5519.40
12505,6577.90
12506,6886.80
12507,5519.40
12508,6886.80
12509,7848.05
12510,6371.65
12511,6371.65
12512,7848.05
12513,6929.41
12514,86.09
12515,86.09
12516,86.09
12517,6577.90
12518,5519.40
12519,5519.40
12520,6371.65
12521,86.09
12522,6371.65
12523,5519.40
12524,6371.65
12525,5519.40
12526,6577.90
12527,7848.05
12528,5519.40
12529,7848.05
12530,6886.80
12531,7848.05
12532,7848.05
12533,7848.05
12534,6886.80
12535,6371.65
12536,7848.05
12537,5519.40
12538,6929.41
12539,6577.90
12540,6371.65
12541,86.09
12542,6371.65
12543,6371.65
12544,6371.65
12545,86.09
12546,6371.65
12547,6886.80
12548,6371.65
12549,6929.41
12550,5519.40
12551,6577.90
12552,7848.05
12553,6886.80
12554,5519.40
12555,6371.65
12556,6577.90
12557,7848.05
12558,6886.80
12559,6886.80
12560,5519.40
12561,86.09
12562,7848.05
12563,6577.90
12564,5519.40
12565,6371.65
12566,6371.65
12567,6886.80
12568,6886.80
12569,5519.40
12570,7848.05
12571,86.09
12572,6577.90
12573,86.09
12574,86.09
12575,6929.41
12576,6577.90
12577,6929.41
12578,86.09
12579,7848.05
12580,5519.40
12581,6371.65
12582,6886.80
12583,7848.05
12584,6371.65
12585,6371.65
12586,6929.41
12587,86.09
12588,6886.80
12589,5519.40
12590,6371.65
12591,6886.80
12592,6577.90
12593,6371.65
12594,6577.90
12595,5519.40
12596,86.09
12597,6577.90
12598,86.09
12599,6371.65
12600,86.09
12601,6371.65
12602,7848.05
12603,6886.80
12604,86.09
12605,6371.65
12606,6577.90
12607,7848.05
12608,7848.05
12609,86.09
12610,6929.41
12611,86.09
12612,6371.65
12613,6929.41
12614,6577.90
12615,7848.05
12616,5519.40
12617,6886.80
12618,6929.41
12619,5519.40
12620,5519.40
12621,6929.41
12622,6371.65
12623,7848.05
12624,6371.65
12625,6371.65
12626,6371.65
12627,6929.41
12628,6577.90
12629,5519.40
12630,5519.40
12631,6577.90
12632,6577.90
12633,6371.65
12634,6371.65
12635,6577.90
12636,6371.65
12637,5519.40
12638,6929.41
12639,6886.80
12640,5519.40
12641,6929.41
12642,6929.41
12643,6371.65
12644,7848.05
12645,5519.40
12646,6929.41
12647,6371.65
12648,6929.41
12649,6929.41
12650,7848.05
12651,7848.05
12652,6577.90
12653,6886.80
12654,6577.90
12655,7848.05
12656,6929.41
12657,6371.65
12658,5519.40
12659,6886.80
12660,7848.05
12661,5519.40
12662,7848.05
12663,6886.80
12664,7848.05
12665,6371.65
12666,6886.80
12667,6577.90
12668,7848.05
12669,6371.65
12670,6371.65
12671,7848.05
12672,6577.90
12673,6929.41
12674,86.09
12675,6886.80
12676,7848.05
12677,6929.41
12678,6886.80
12679,6886.80
12680,6886.80
12681,5519.40
12682,6577.90
12683,86.09
12684,6929.41
12685,7848.05
12686,6886.80
12687,6929.41
12688,6886.80
12689,6577.90
12690,7848.05
12691,86.09
12692,5519.40
12693,7848.05
12694,6929.41
12695,86.09
12696,6577.90
12697,6886.80
12698,6577.90
12699,5519.40
12700,6886.80
12701,6929.41
12702,6371.65
12703,86.09
12704,6371.65
12705,6886.80
12706,7848.05
12707,86.09
12708,5519.40
12709,6577.90
12710,6371.65
12711,6929.41
12712,6371.65
12713,6929.41
12714,5519.40
12715,6371.65
12716,86.09
12717,7848.05
12718,6886.80
12719,6577.90
12720,6929.41
12721,6577.90
12722,6371.65
12723,86.09
12724,6886.80
12725,86.09
12726,6886.80
12727,5519.40
12728,6886.80
12729,6929.41
12730,6371.65
12731,6886.80
12732,5519.40
12733,5519.40
12734,6371.65
12735,5519.40
12736,5519.40
12737,6371.65
12738,6371.65
12739,6886.80
12740,6929.41
12741,6929.41
12742,6371.65
12743,6577.90
12744,6886.80
12745,7848.05
12746,6929.41
12747,6371.65
12748,86.09
12749,5519.40
12750,86.09
12751,86.09
12752,7848.05
12753,5519.40
12754,6886.80
12755,6371.65
12756,86.09
12757,6577.90
12758,7848.05
12759,6577.90
12760,7848.05
12761,86.09
12762,6577.90
12763,86.09
12764,6577.90
12765,7848.05
12766,86.09
12767,5519.40
12768,86.09
12769,7848.05
12770,86.09
12771,6929.41
12772,5519.40
12773,6929.41
12774,6371.65
12775,6371.65
12776,5519.40
12777,6886.80
12778,6371.65
12779,6886.80
12780,6929.41
12781,86.09
12782,86.09
12783,6886.80
12784,5519.40
12785,6929.41
12786,86.09
12787,5519.40
12788,6886.80
12789,5519.40
12790,7848.05
12791,7848.05
12792,7848.05
12793,7848.05
12794,7848.05
12795,5519.40
12796,5519.40
12797,6886.80
12798,6577.90
12799,5519.40
12800,5519.40
12801,5519.40
12802,6371.65
12803,86.09
12804,6929.41
12805,6929.41
12806,6577.90
12807,6886.80
12808,5519.40
12809,6929.41
12810,7848.05
12811,6577.90
12812,6371.65
12813,6577.90
12814,5519.40
12815,6929.41
12816,6929.41
12817,6929.41
12818,6577.90
12819,6371.65
12820,6886.80
12821,7848.05
12822,6577.90
12823,86.09
12824,5519.40
12825,5519.40
12826,6886.80
12827,6371.65
12828,6886.80
12829,7848.05
12830,6577.90
12831,6929.41
12832,86.09
12833,86.09
12834,6371.65
12835,6577.90
12836,7848.05
12837,6929.41
12838,7848.05
12839,86.09
12840,7848.05
12841,6886.80
12842,5519.40
12843,6577.90
12844,5519.40
12845,6929.41
12846,86.09
12847,86.09
12848,6371.65
12849,6371.65
12850,6886.80
12851,86.09
12852,7848.05
12853,6886.80
12854,6371.65
12855,6371.65
12856,6371.65
12857,7848.05
12858,6929.41
12859,6577.90
12860,6929.41
12861,86.09
12862,6886.80
12863,6929.41
12864,5519.40
12865,6371.65
12866,86.09
12867,6886.80
12868,6929.41
12869,6371.65
12870,6577.90
12871,6886.80
12872,6577.90
12873,7848.05
12874,5519.40
12875,5519.40
12876,86.09
12877,6929.41
12878,86.09
12879,6371.65
12880,6577.90
12881,7848.05
12882,6886.80
12883,6371.65
12884,6886.80
12885,6577.90
12886,7848.05
12887,7848.05
12888,7848.05
12889,6371.65
12890,6886.80
12891,86.09
12892,5519.40
12893,6371.65
12894,6577.90
12895,6371.65
12896,6577.90
12897,6371.65
12898,6886.80
12899,6577.90
12900,86.09
12901,6886.80
12902,5519.40
12903,86.09
12904,5519.40
12905,6577.90
12906,86.09
12907,6577.90
12908,86.09
12909,6886.80
12910,6577.90
12911,5519.40
12912,6886.80
12913,7848.05
12914,6886.80
12915,6577.90
12916,6886.80
12917,5519.40
12918,6371.65
12919,7848.05
12920,6929.41
12921,6577.90
12922,6371.65
12923,7848.05
12924,6371.65
12925,86.09
12926,6577.90
12927,6929.41
12928,6929.41
12929,86.09
12930,6371.65
12931,6371.65
12932,5519.40
12933,86.09
12934,6886.80
12935,5519.40
12936,6929.41
12937,86.09
12938,86.09
12939,6886.80
12940,5519.40
12941,6929.41
12942,6371.65
12943,6929.41
12944,6371.65
12945,6886.80
12946,7848.05
12947,6371.65
12948,6929.41
12949,6371.65
12950,6577.90
12951,6371.65
12952,6577.90
12953,6886.80
12954,6886.80
12955,6577.90
12956,6577.90
12957,6371.65
12958,6577.90
12959,5519.40
12960,86.09
12961,6886.80
12962,86.09
12963,7848.05
12964,6577.90
12965,6886.80
12966,86.09
12967,6371.65
12968,86.09
12969,6929.41
12970,6929.41
12971,5519.40
12972,86.09
12973,6371.65
12974,6371.65
12975,86.09
12976,6929.41
12977,86.09
12978,86.09
12979,7848.05
12980,6929.41
12981,5519.40
12982,86.09
12983,6577.90
12984,86.09
12985,6886.80
12986,86.09
12987,6886.80
12988,6929.41
12989,6371.65
12990,6886.80
12991,86.09
12992,7848.05
12993,6577.90
12994,6886.80
12995,6886.80
12996,6371.65
12997,7848.05
12998,6371.65
12999,5519.40
13000,6371.65
13001,7848.05
13002,6577.90
13003,7848.05
13004,86.09
13005,5519.40
13006,7848.05
13007,5519.40
13008,5519.40
13009,5519.40
13010,6371.65
13011,7848.05
13012,6886.80
13013,6886.80
13014,6371.65
13015,6886.80
13016,6577.90
13017,7848.05
13018,6929.41
13019,7848.05
13020,6929.41
13021,5519.40
13022,5519.40
13023,6886.80
13024,6577.90
13025,6371.65
13026,6371.65
13027,6929.41
13028,86.09
13029,86.09
13030,6886.80
13031,7848.05
13032,6577.90
13033,6886.80
13034,6886.80
13035,6371.65
13036,6886.80
13037,6371.65
13038,6577.90
13039,6371.65
13040,6577.90
13041,7848.05
13042,6886.80
13043,5519.40
13044,6371.65
13045,7848.05
13046,7848.05
13047,6577.90
13048,86.09
13049,6929.41
13050,6886.80
13051,6577.90
13052,6371.65
13053,6886.80
13054,6371.65
13055,86.09
13056,6577.90
13057,86.09
13058,6371.65
13059,6929.41
13060,86.09
13061,6929.41
13062,86.09
13063,86.09
13064,5519.40
13065,6929.41
13066,6886.80
13067,7848.05
13068,6929.41
13069,7848.05
13070,7848.05
13071,6577.90
13072,6371.65
13073,6886.80
13074,5519.40
13075,6371.65
13076,5519.40
13077,6886.80
13078,6371.65
13079,6929.41
13080,6577.90
13081,6371.65
13082,6886.80
13083,7848.05
13084,6371.65
13085,6929.41
13086,6371.65
13087,6371.65
13088,5519.40
13089,6886.80
13090,5519.40
13091,6929.41
13092,6929.41
13093,7848.05
13094,6371.65
13095,7848.05
13096,7848.05
13097,6371.65
13098,7848.05
13099,7848.05
13100,7848.05
13101,5519.40
13102,5519.40
13103,6886.80
13104,6371.65
13105,7848.05
13106,6371.65
13107,6371.65
13108,6886.80
13109,6929.41
13110,6929.41
13111,7848.05
13112,6371.65
13113,6929.41
13114,6371.65
13115,7848.05
13116,6577.90
13117,86.09
13118,6577.90
13119,6929.41
13120,86.09
13121,5519.40
13122,5519.40
13123,6929.41
13124,6929.41
13125,5519.40
13126,7848.05
13127,6886.80
13128,7848.05
13129,6886.80
13130,86.09
13131,6886.80
13132,6929.41
13133,6577.90
13134,7848.05
13135,86.09
13136,6929.41
13137,6886.80
13138,6886.80
13139,6577.90
13140,6577.90
13141,6929.41
13142,5519.40
13143,5519.40
13144,7848.05
13145,6929.41
13146,5519.40
13147,86.09
13148,5519.40
13149,86.09
13150,7848.05
13151,6577.90
13152,6577.90
13153,7848.05
13154,6577.90
13155,5519.40
13156,6577.90
13157,6577.90
13158,6886.80
13159,6577.90
13160,86.09
13161,6577.90
13162,6577.90
13163,6929.41
13164,6929.41
13165,5519.40
13166,6577.90
13167,7848.05
13168,6371.65
13169,7848.05
13170,6886.80
13171,7848.05
13172,7848.05
13173,5519.40
13174,5519.40
13175,6929.41
13176,86.09
13177,86.09
13178,6577.90
13179,5519.40
13180,7848.05
13181,6577.90
13182,86.09
13183,6371.65
13184,6371.65
13185,6886.80
13186,6577.90
13187,6929.41
13188,6929.41
13189,5519.40
13190,86.09
13191,6929.41
13192,6577.90
13193,6577.90
13194,6886.80
13195,6371.65
13196,6886.80
13197,6886.80
13198,6929.41
13199,6371.65
13200,6886.80
13201,5519.40
13202,7848.05
13203,86.09
13204,6577.90
13205,7848.05
13206,6577.90
13207,6929.41
13208,6577.90
13209,6371.65
13210,6929.41
13211,6886.80
13212,6886.80
13213,6886.80
13214,7848.05
13215,5519.40
13216,86.09
13217,6929.41
13218,6929.41
13219,6929.41
13220,7848.05
13221,6371.65
13222,6577.90
13223,6371.65
13224,6371.65
13225,6929.41
13226,5519.40
13227,6371.65
13228,6371.65
13229,6929.41
13230,86.09
13231,7848.05
13232,7848.05
13233,6371.65
13234,6886.80
13235,7848.05
13236,6929.41
13237,7848.05
13238,5519.40
13239,6371.65
13240,6371.65
13241,86.09
13242,86.09
13243,6886.80
13244,6371.65
13245,7848.05
13246,6929.41
13247,6371.65
13248,6886.80
13249,6929.41
13250,6371.65
13251,6577.90
13252,6929.41
13253,6929.41
13254,6929.41
13255,6929.41
13256,5519.40
13257,86.09
13258,86.09
13259,7848.05
13260,6371.65
13261,6371.65
13262,6371.65
13263,5519.40
13264,6929.41
13265,86.09
13266,5519.40
13267,6577.90
13268,86.09
13269,6929.41
13270,6577.90
13271,6886.80
13272,6577.90
13273,5519.40
13274,6371.65
13275,6886.80
13276,6886.80
13277,7848.05
13278,6886.80
13279,5519.40
13280,6929.41
13281,6577.90
13282,6886.80
13283,6886.80
13284,6886.80
13285,6929.41
13286,7848.05
13287,6577.90
13288,6886.80
13289,6577.90
13290,7848.05
13291,6371.65
13292,6371.65
13293,7848.05
13294,6886.80
13295,86.09
13296,6929.41
13297,7848.05
13298,7848.05
13299,5519.40
13300,5519.40
13301,7848.05
13302,6371.65
13303,6371.65
13304,6886.80
13305,86.09
13306,5519.40
13307,6577.90
13308,6577.90
13309,5519.40
13310,86.09
13311,7848.05
13312,86.09
13313,7848.05
13314,6371.65
13315,6371.65
13316,6577.90
13317,86.09
13318,7848.05
13319,6886.80
13320,6577.90
13321,7848.05
13322,6577.90
13323,6577.90
13324,7848.05
13325,86.09
13326,5519.40
13327,6371.65
13328,7848.05
13329,6929.41
13330,6886.80
13331,6371.65
13332,7848.05
13333,6929.41
13334,6886.80
13335,6886.80
13336,6886.80
13337,6929.41
13338,86.09
13339,6886.80
13340,5519.40
13341,86.09
13342,6371.65
13343,86.09
13344,7848.05
13345,6577.90
13346,6929.41
13347,7848.05
13348,5519.40
13349,6577.90
13350,5519.40
13351,7848.05
13352,6577.90
13353,6371.65
13354,6886.80
13355,6577.90
13356,6886.80
13357,5519.40
13358,6886.80
13359,86.09
13360,6929.41
13361,7848.05
13362,6577.90
13363,6886.80
13364,7848.05
13365,6371.65
13366,6371.65
13367,86.09
13368,7848.05
13369,6886.80
13370,7848.05
13371,6577.90
13372,5519.40
13373,86.09
13374,86.09
13375,6577.90
13376,6577.90
13377,7848.05
13378,7848.05
13379,6577.90
13380,6886.80
13381,6577.90
13382,6886.80
13383,6371.65
13384,6886.80
13385,6886.80
13386,6577.90
13387,6929.41
13388,6886.80
13389,6577.90
13390,6886.80
13391,6929.41
13392,6577.90
13393,6886.80
13394,5519.40
13395,6371.65
13396,6371.65
13397,5519.40
13398,6371.65
13399,7848.05
13400,7848.05
13401,6886.80
13402,5519.40
13403,86.09
13404,6577.90
13405,5519.40
13406,6929.41
13407,6886.80
13408,6929.41
13409,6886.80
13410,5519.40
13411,5519.40
13412,6371.65
13413,6371.65
13414,5519.40
13415,6371.65
13416,5519.40
13417,6577.90
13418,5519.40
13419,6371.65
13420,5519.40
13421,6929.41
13422,5519.40
13423,6577.90
13424,6886.80
13425,6929.41
13426,6577.90
13427,86.09
13428,5519.40
13429,6577.90
13430,86.09
13431,6371.65
13432,5519.40
13433,86.09
13434,6929.41
13435,6577.90
13436,5519.40
13437,7848.05
13438,6929.41
13439,5519.40
13440,6886.80
13441,6577.90
13442,7848.05
13443,86.09
13444,6577.90
13445,6929.41
13446,6886.80
13447,6371.65
13448,86.09
13449,5519.40
13450,5519.40
13451,6886.80
13452,6371.65
13453,6929.41
13454,5519.40
13455,6929.41
13456,6577.90
13457,6371.65
13458,7848.05
13459,6371.65
13460,7848.05
13461,5519.40
13462,6371.65
13463,5519.40
13464,5519.40
13465,5519.40
13466,6577.90
13467,6577.90
13468,6929.41
13469,6577.90
13470,7848.05
13471,7848.05
13472,6886.80
13473,5519.40
13474,6886.80
13475,7848.05
13476,6577.90
13477,6577.90
13478,86.09
13479,7848.05
13480,6886.80
13481,6929.41
13482,5519.40
13483,6886.80
13484,6929.41
13485,6371.65
13486,6371.65
13487,7848.05
13488,6577.90
13489,7848.05
13490,86.09
13491,5519.40
13492,86.09
13493,5519.40
13494,5519.40
13495,6371.65
13496,6371.65
13497,86.09
13498,6886.80
13499,6929.41
13500,6371.65
13501,5519.40
13502,6929.41
13503,6371.65
13504,6886.80
13505,6371.65
13506,7848.05
13507,7848.05
13508,5519.40
13509,5519.40
13510,6886.80
13511,86.09
13512,6371.65
13513,6371.65
13514,5519.40
13515,7848.05
13516,86.09
13517,6929.41
13518,7848.05
13519,6577.90
13520,5519.40
13521,6929.41
13522,7848.05
13523,6577.90
13524,86.09
13525,86.09
13526,6886.80
13527,7848.05
13528,6929.41
13529,6929.41
13530,5519.40
13531,6886.80
13532,7848.05
13533,6577.90
13534,6577.90
13535,86.09
13536,6886.80
13537,7848.05
13538,6886.80
13539,6577.90
13540,6929.41
13541,7848.05
13542,6577.90
13543,5519.40
13544,6886.80
13545,6929.41
13546,6886.80
13547,6371.65
13548,6886.80
13549,6929.41
13550,6929.41
13551,6371.65
13552,7848.05
13553,86.09
13554,86.09
13555,6886.80
13556,6577.90
13557,6886.80
13558,6886.80
13559,86.09
13560,5519.40
13561,6929.41
13562,6577.90
13563,7848.05
13564,5519.40
13565,6929.41
13566,6929.41
13567,6886.80
13568,6577.90
13569,7848.05
13570,7848.05
13571,5519.40
13572,7848.05
13573,7848.05
13574,6929.41
13575,6886.80
13576,7848.05
13577,6371.65
13578,6577.90
13579,86.09
13580,7848.05
13581,6886.80
13582,5519.40
13583,5519.40
13584,86.09
13585,6371.65
13586,7848.05
13587,6371.65
13588,86.09
13589,6886.80
13590,6886.80
13591,86.09
13592,6371.65
13593,86.09
13594,86.09
13595,86.09
13596,6929.41
13597,7848.05
13598,5519.40
13599,5519.40
13600,6371.65
13601,5519.40
13602,7848.05
13603,6886.80
13604,6371.65
13605,6577.90
13606,7848.05
13607,6577.90
13608,6577.90
13609,86.09
13610,5519.40
13611,6577.90
13612,6929.41
13613,6371.65
13614,6577.90
13615,86.09
13616,6577.90
13617,6371.65
13618,6371.65
13619,6929.41
13620,86.09
13621,6886.80
13622,7848.05
13623,86.09
13624,6577.90
13625,86.09
13626,7848.05
13627,5519.40
13628,6929.41
13629,7848.05
13630,5519.40
13631,86.09
13632,6577.90
13633,5519.40
13634,5519.40
13635,5519.40
13636,5519.40
13637,6886.80
13638,6929.41
13639,6371.65
13640,6929.41
13641,5519.40
13642,6929.41
13643,86.09
13644,6577.90
13645,6929.41
13646,5519.40
13647,86.09
13648,6929.41
13649,7848.05
13650,5519.40
13651,7848.05
13652,7848.05
13653,6929.41
13654,6371.65
13655,6929.41
13656,6577.90
13657,6886.80
13658,6577.90
13659,6886.80
13660,6371.65
13661,5519.40
13662,5519.40
13663,5519.40
13664,7848.05
13665,7848.05
13666,86.09
13667,86.09
13668,7848.05
13669,6371.65
13670,6929.41
13671,6886.80
13672,7848.05
13673,86.09
13674,6886.80
13675,5519.40
13676,6886.80
13677,6577.90
13678,6371.65
13679,6929.41
13680,5519.40
13681,6929.41
13682,86.09
13683,7848.05
13684,7848.05
13685,5519.40
13686,7848.05
13687,6577.90
13688,6886.80
13689,6929.41
13690,5519.40
13691,7848.05
13692,6886.80
13693,6929.41
13694,5519.40
13695,7848.05
13696,6929.41
13697,7848.05
13698,5519.40
13699,6929.41
13700,6577.90
13701,5519.40
13702,6886.80
13703,86.09
13704,6371.65
13705,6577.90
13706,7848.05
13707,5519.40
13708,6929.41
13709,6577.90
13710,86.09
13711,7848.05
13712,6577.90
13713,6577.90
13714,6577.90
13715,6886.80
13716,6577.90
13717,86.09
13718,5519.40
13719,6371.65
13720,6886.80
13721,5519.40
13722,5519.40
13723,86.09
13724,7848.05
13725,5519.40
13726,6577.90
13727,5519.40
13728,6929.41
13729,5519.40
13730,6577.90
13731,7848.05
13732,6577.90
13733,6929.41
13734,86.09
13735,86.09
13736,86.09
13737,7848.05
13738,6371.65
13739,6577.90
13740,6371.65
13741,6577.90
13742,6371.65
13743,6371.65
13744,6886.80
13745,86.09
13746,86.09
13747,6577.90
13748,86.09
13749,6577.90
13750,86.09
13751,86.09
13752,6577.90
13753,86.09
13754,7848.05
13755,6371.65
13756,5519.40
13757,6371.65
13758,6886.80
13759,86.09
13760,5519.40
13761,6371.65
13762,6577.90
13763,5519.40
13764,6886.80
13765,7848.05
13766,7848.05
13767,6886.80
13768,6886.80
13769,7848.05
13770,6886.80
13771,6577.90
13772,6886.80
13773,6577.90
13774,86.09
13775,7848.05
13776,7848.05
13777,6577.90
13778,7848.05
13779,6929.41
13780,6886.80
13781,6886.80
13782,86.09
13783,86.09
13784,86.09
13785,6577.90
13786,6929.41
13787,86.09
13788,5519.40
13789,6371.65
13790,86.09
13791,7848.05
13792,5519.40
13793,86.09
13794,6577.90
13795,6577.90
13796,6929.41
13797,6577.90
13798,7848.05
13799,6371.65
13800,6929.41
13801,6929.41
13802,86.09
13803,6371.65
13804,6886.80
13805,6577.90
13806,6577.90
13807,5519.40
13808,6886.80
13809,6929.41
13810,6929.41
13811,5519.40
13812,86.09
13813,6886.80
13814,6929.41
13815,5519.40
13816,6577.90
13817,6577.90
13818,6886.80
13819,7848.05
13820,6929.41
13821,7848.05
13822,6577.90
13823,86.09
13824,6371.65
13825,6577.90
13826,7848.05
13827,6929.41
13828,6577.90
13829,7848.05
13830,6577.90
13831,5519.40
13832,6886.80
13833,6886.80
13834,6886.80
13835,5519.40
13836,6371.65
13837,6577.90
13838,6371.65
13839,7848.05
13840,5519.40
13841,6577.90
13842,6577.90
13843,5519.40
13844,6886.80
13845,6371.65
13846,7848.05
13847,86.09
13848,6577.90
13849,6371.65
13850,7848.05
13851,6886.80
13852,6577.90
13853,86.09
13854,86.09
13855,6577.90
13856,86.09
13857,6929.41
13858,6886.80
13859,6577.90
13860,5519.40
13861,6371.65
13862,5519.40
13863,6886.80
13864,5519.40
13865,6929.41
13866,6577.90
13867,7848.05
13868,6929.41
13869,6929.41
13870,6886.80
13871,6886.80
13872,86.09
13873,86.09
13874,6886.80
13875,6371.65
13876,86.09
13877,6577.90
13878,86.09
13879,6929.41
13880,6886.80
13881,5519.40
13882,6929.41
13883,6371.65
13884,5519.40
13885,6886.80
13886,7848.05
13887,6371.65
13888,5519.40
13889,6886.80
13890,6371.65
13891,6929.41
13892,6886.80
13893,7848.05
13894,6886.80
13895,6371.65
13896,6886.80
13897,6929.41
13898,6929.41
13899,5519.40
13900,6371.65
13901,86.09
13902,7848.05
13903,6886.80
13904,6886.80
13905,6886.80
13906,7848.05
13907,86.09
13908,6577.90
13909,6886.80
13910,6371.65
13911,6929.41
13912,6371.65
13913,86.09
13914,6886.80
13915,5519.40
13916,6929.41
13917,6886.80
13918,6929.41
13919,6371.65
13920,6371.65
13921,6929.41
13922,6577.90
13923,6886.80
13924,7848.05
13925,6886.80
13926,6886.80
13927,6886.80
13928,7848.05
13929,5519.40
13930,6929.41
13931,7848.05
13932,6929.41
13933,86.09
13934,86.09
13935,5519.40
13936,6886.80
13937,6577.90
13938,6929.41
13939,5519.40
13940,6886.80
13941,86.09
13942,6371.65
13943,6371.65
13944,6577.90
13945,6371.65
13946,86.09
13947,6929.41
13948,6577.90
13949,7848.05
13950,5519.40
13951,6886.80
13952,6371.65
13953,6929.41
13954,6371.65
13955,6371.65
13956,5519.40
13957,6886.80
13958,7848.05
13959,6886.80
13960,6886.80
13961,86.09
13962,6577.90
13963,86.09
13964,5519.40
13965,6577.90
13966,6886.80
13967,7848.05
13968,7848.05
13969,6577.90
13970,86.09
13971,6577.90
13972,6577.90
13973,6371.65
13974,6577.90
13975,86.09
13976,86.09
13977,5519.40
13978,6929.41
13979,6371.65
13980,86.09
13981,6886.80
13982,6886.80
13983,5519.40
13984,6371.65
13985,86.09
13986,5519.40
13987,5519.40
13988,6371.65
13989,6929.41
13990,6886.80
13991,6929.41
13992,6371.65
13993,6886.80
13994,6371.65
13995,7848.05
13996,86.09
13997,86.09
13998,86.09
13999,6886.80
14000,6929.41
14001,7848.05
14002,86.09
14003,86.09
14004,6886.80
14005,6929.41
14006,7848.05
14007,6371.65
14008,6371.65
14009,6371.65
14010,5519.40
14011,6886.80
14012,6371.65
14013,86.09
14014,6929.41
14015,7848.05
14016,6886.80
14017,6929.41
14018,7848.05
14019,7848.05
14020,6371.65
14021,5519.40
14022,6886.80
14023,6577.90
14024,7848.05
14025,6577.90
14026,7848.05
14027,6886.80
14028,6929.41
14029,7848.05
14030,6371.65
14031,6886.80
14032,86.09
14033,6929.41
14034,5519.40
14035,6929.41
14036,6929.41
14037,86.09
14038,6577.90
14039,6577.90
14040,86.09
14041,6371.65
14042,6371.65
14043,6577.90
14044,86.09
14045,7848.05
14046,6929.41
14047,5519.40
14048,6886.80
14049,6886.80
14050,6886.80
14051,6886.80
14052,7848.05
14053,6577.90
14054,86.09
14055,7848.05
14056,5519.40
14057,86.09
14058,6929.41
14059,6371.65
14060,7848.05
14061,6371.65
14062,6371.65
14063,6371.65
14064,6886.80
14065,5519.40
14066,5519.40
14067,5519.40
14068,6371.65
14069,5519.40
14070,5519.40
14071,6577.90
14072,6886.80
